Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearWorked,TenureRatio,ManagerStability,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
38,216,23,3,4,44,2,3,3,9526,8787,0,21,4,2,0,10,2,3,9,7,1,8,866.0,0.8181818181818182,0.8,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,1179,19,4,4,78,2,1,1,3196,12449,1,12,3,3,3,6,2,3,6,5,3,3,456.57142857142856,0.8571428571428571,0.42857142857142855,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,216,1,4,2,75,4,2,4,9725,12278,0,11,3,4,1,16,2,2,15,1,0,9,572.0588235294117,0.8823529411764706,0.5625,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,845,1,5,4,45,3,2,4,6653,15276,4,15,3,2,0,7,6,3,1,0,0,0,831.625,0.125,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,459,24,2,4,73,2,1,4,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0,1219.5,0.5,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
54,928,20,4,4,31,3,2,3,4869,16885,3,12,3,4,0,20,4,2,4,3,0,3,231.85714285714286,0.19047619047619047,0.6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,566,18,4,3,81,4,1,4,3688,7122,4,18,3,4,2,4,2,3,1,0,0,0,737.6,0.2,0.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,1120,11,4,2,100,2,2,4,6652,14369,4,13,3,1,1,8,2,2,6,3,0,0,739.1111111111111,0.6666666666666666,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,1200,1,4,4,62,3,2,1,4087,25174,4,14,3,2,1,9,3,2,6,5,1,2,408.7,0.6,0.2857142857142857,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
60,1179,16,4,1,84,3,2,1,5405,11924,8,14,3,4,0,10,1,3,2,2,2,2,491.3636363636364,0.18181818181818182,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,867,8,4,4,90,4,1,1,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6,209.53333333333333,0.6666666666666666,0.5454545454545454,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,1189,1,3,4,90,3,2,4,4735,9867,7,15,3,4,2,19,4,4,13,11,2,9,236.75,0.65,0.6428571428571429,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
29,942,15,1,2,69,1,1,4,2168,26933,0,18,3,1,1,6,2,2,5,4,1,3,309.7142857142857,0.7142857142857143,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
53,238,1,1,4,34,3,2,1,8381,7507,7,20,4,4,0,18,2,4,14,7,8,10,441.10526315789474,0.7368421052631579,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,147,20,2,2,37,3,2,4,5415,15972,3,19,3,4,1,12,4,3,10,7,0,8,416.53846153846155,0.7692307692307693,0.7272727272727273,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
50,1046,10,3,4,100,2,3,4,10496,2755,6,15,3,4,0,20,2,3,4,3,1,3,499.8095238095238,0.19047619047619047,0.6,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
35,1229,8,1,4,36,4,1,4,2269,4892,1,19,3,4,0,1,2,3,1,0,0,1,1134.5,0.5,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
46,1254,10,3,3,64,3,3,2,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7,487.6,0.5333333333333333,0.7777777777777778,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23,1320,8,1,4,93,2,1,3,3989,20586,1,11,3,1,0,5,2,3,5,4,1,2,664.8333333333334,0.8333333333333334,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
54,1217,2,4,1,60,3,3,3,13549,24001,9,12,3,1,1,16,5,1,4,3,0,3,797.0,0.23529411764705882,0.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
25,867,19,2,3,36,2,1,2,2413,18798,1,18,3,3,3,1,2,3,1,0,0,0,1206.5,0.5,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
28,1158,9,3,4,94,3,1,4,2070,2613,1,23,4,4,1,5,3,2,5,2,0,4,345.0,0.8333333333333334,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
56,1400,7,3,4,49,1,3,4,7260,21698,4,11,3,1,0,37,3,2,6,4,0,2,191.05263157894737,0.15789473684210525,0.2857142857142857,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,1097,10,4,3,96,3,1,3,2936,10826,1,11,3,3,0,6,4,3,6,4,0,2,419.42857142857144,0.8571428571428571,0.2857142857142857,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
45,1199,7,4,1,77,4,2,3,6434,5118,4,17,3,4,1,9,1,3,3,2,0,2,643.4,0.3,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,152,10,3,3,85,3,2,4,5666,19899,1,13,3,2,0,6,1,3,5,3,1,3,809.4285714285714,0.7142857142857143,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
48,1108,15,4,3,65,3,1,1,2367,16530,8,12,3,4,1,10,3,2,8,2,7,6,215.1818181818182,0.7272727272727273,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
33,1216,8,4,3,39,3,2,3,7104,20431,0,12,3,4,0,6,3,3,5,0,1,2,1014.8571428571429,0.7142857142857143,0.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,580,5,4,4,48,2,3,1,10475,23772,5,21,4,3,1,20,2,3,18,13,1,12,498.8095238095238,0.8571428571428571,0.631578947368421,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
38,1180,29,1,2,70,3,2,1,6673,11354,7,19,3,2,0,17,2,3,1,0,0,0,370.72222222222223,0.05555555555555555,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
41,930,3,3,3,57,2,2,2,8938,12227,2,11,3,3,1,14,5,3,5,4,0,4,595.8666666666667,0.3333333333333333,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,170,3,2,3,76,2,2,3,3069,10302,0,15,3,4,1,11,3,3,10,8,0,7,255.75,0.8333333333333334,0.6363636363636364,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
41,256,10,2,3,40,1,2,2,6151,22074,1,13,3,1,0,19,4,3,19,2,11,9,307.55,0.95,0.45,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,722,17,3,4,38,3,4,3,17444,20489,1,11,3,4,0,10,2,3,10,8,6,0,1585.8181818181818,0.9090909090909091,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,1287,7,3,1,55,3,1,3,2886,14168,1,16,3,4,1,6,4,3,6,3,1,2,412.2857142857143,0.8571428571428571,0.2857142857142857,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
38,168,1,3,3,81,3,3,3,7861,15397,4,14,3,4,0,10,4,4,1,0,0,0,714.6363636363636,0.09090909090909091,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
36,1278,8,3,1,77,2,1,1,2342,8635,0,21,4,3,0,6,3,3,5,4,0,3,334.57142857142856,0.7142857142857143,0.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29,1413,1,1,2,42,3,3,4,7918,6599,1,14,3,4,1,11,5,3,11,10,4,1,659.8333333333334,0.9166666666666666,0.08333333333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,461,13,1,2,53,3,1,4,3452,17241,3,18,3,1,0,5,4,3,3,2,0,2,575.3333333333334,0.5,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,986,3,4,2,93,2,3,3,11935,21526,1,18,3,3,0,10,2,3,10,2,0,7,1085.0,0.9090909090909091,0.6363636363636364,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37,807,6,4,3,63,3,1,1,2073,23648,4,22,4,4,0,7,3,3,3,2,0,2,259.125,0.375,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
38,343,15,2,3,92,2,3,4,11510,15682,0,14,3,2,1,12,3,3,11,10,2,9,885.3846153846154,0.8461538461538461,0.75,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45,1238,1,1,3,74,2,3,3,10748,3395,3,23,4,4,1,25,3,2,23,15,14,4,413.38461538461536,0.8846153846153846,0.16666666666666666,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,1092,9,3,3,60,2,1,2,2694,26551,1,11,3,3,3,1,4,3,1,0,0,0,1347.0,0.5,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
36,938,2,4,3,79,3,1,3,2519,12287,4,21,4,3,0,16,6,3,11,8,3,9,148.1764705882353,0.6470588235294118,0.75,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24,673,11,2,1,96,4,2,3,4011,8232,0,18,3,4,1,5,5,2,4,2,1,3,668.5,0.6666666666666666,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,607,9,3,4,66,2,3,3,10685,23457,1,20,4,2,1,17,2,3,17,14,5,15,593.6111111111111,0.9444444444444444,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
52,890,25,4,3,81,2,4,4,13826,19028,3,22,4,3,0,31,3,3,9,8,0,0,432.0625,0.28125,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
54,376,19,4,4,95,3,2,1,5485,22670,9,11,3,2,2,9,4,3,5,3,1,4,548.5,0.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45,1339,7,3,2,59,3,3,1,9724,18787,2,17,3,3,1,25,2,3,1,0,0,0,374.0,0.038461538461538464,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39,1387,10,5,2,76,3,2,1,5377,3835,2,13,3,4,3,10,3,3,7,7,7,7,488.8181818181818,0.6363636363636364,0.875,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
45,561,2,3,4,61,3,2,2,4805,16177,0,19,3,2,1,9,3,4,8,7,3,7,480.5,0.8,0.7777777777777778,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
35,130,25,4,4,96,3,1,2,2022,16612,1,19,3,1,1,10,3,2,10,2,7,8,183.8181818181818,0.9090909090909091,0.7272727272727273,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,117,10,1,3,99,3,4,1,17068,5355,1,14,3,4,0,21,3,3,21,9,11,10,775.8181818181819,0.9545454545454546,0.45454545454545453,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
34,254,1,2,2,83,2,1,4,3622,22794,1,13,3,4,1,6,3,3,6,5,1,3,517.4285714285714,0.8571428571428571,0.42857142857142855,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
45,1052,6,3,4,57,2,3,4,8865,16840,6,12,3,4,0,23,2,3,19,7,12,8,369.375,0.7916666666666666,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,309,2,3,3,82,3,1,2,2187,19655,4,14,3,3,0,6,3,3,2,0,1,2,312.42857142857144,0.2857142857142857,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,728,1,4,1,80,3,3,4,13603,11677,2,18,3,1,2,15,2,3,5,2,0,2,850.1875,0.3125,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,1294,8,1,3,79,3,1,1,2398,15999,1,17,3,3,0,1,6,3,1,0,0,0,1199.0,0.5,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
45,1015,5,5,3,50,1,2,1,5769,23447,1,14,3,1,0,10,3,3,10,7,1,4,524.4545454545455,0.9090909090909091,0.36363636363636365,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
42,288,2,3,4,40,3,3,4,10124,18611,2,14,3,3,1,24,3,1,20,8,13,9,404.96,0.8,0.42857142857142855,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
34,629,27,2,4,95,3,1,2,2311,5711,2,15,3,4,0,9,3,3,3,2,1,2,231.1,0.3,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,167,8,5,2,32,3,2,1,5121,4187,3,14,3,3,1,7,3,3,0,0,0,0,640.125,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,809,1,3,3,36,3,4,3,15379,22384,4,14,3,1,0,23,2,3,8,7,0,0,640.7916666666666,0.3333333333333333,0.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,1223,8,3,3,59,3,3,3,10096,8202,1,13,3,2,3,17,2,3,17,14,12,8,560.8888888888889,0.9444444444444444,0.4444444444444444,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,665,15,3,3,60,3,1,4,2340,22673,1,19,3,1,0,6,1,3,6,5,1,5,334.2857142857143,0.8571428571428571,0.7142857142857143,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,199,6,3,4,55,2,1,3,2539,7950,1,13,3,3,1,4,0,3,4,2,2,2,507.8,0.8,0.4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
36,1213,2,1,2,94,2,2,4,3886,4223,1,21,4,4,0,10,2,2,10,1,0,8,353.27272727272725,0.9090909090909091,0.7272727272727273,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
35,660,7,1,4,76,3,1,3,2404,16192,1,13,3,1,1,1,3,3,1,0,0,0,1202.0,0.5,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
43,313,21,3,4,61,3,1,4,2258,15238,7,20,4,1,1,8,1,3,3,2,1,2,250.88888888888889,0.3333333333333333,0.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
35,992,1,3,4,68,2,1,1,2450,21731,1,19,3,2,0,3,3,3,3,0,1,2,612.5,0.75,0.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
53,124,2,3,3,38,2,3,2,7525,23537,2,12,3,1,1,30,2,3,15,7,6,12,242.74193548387098,0.4838709677419355,0.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,525,6,4,1,66,4,2,4,5460,6219,4,22,4,4,2,13,4,4,7,7,5,7,390.0,0.5,0.875,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,333,22,5,3,88,1,4,4,14411,24450,1,13,3,4,0,32,2,3,32,6,13,9,436.6969696969697,0.9696969696969697,0.2727272727272727,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
25,949,1,3,1,81,3,1,4,3229,4910,4,11,3,2,1,7,2,2,3,2,0,2,403.625,0.375,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
39,613,6,1,4,42,2,3,1,9991,21457,4,15,3,1,1,9,5,3,7,7,1,7,999.1,0.7,0.875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,419,7,4,1,53,3,3,2,11994,21293,0,11,3,3,0,13,4,3,12,6,2,11,856.7142857142857,0.8571428571428571,0.8461538461538461,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,950,7,3,3,59,3,3,3,10221,18869,3,21,4,2,0,17,3,4,8,5,1,6,567.8333333333334,0.4444444444444444,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
20,805,3,3,1,87,2,1,3,3033,12828,1,12,3,1,0,2,2,2,2,2,1,2,1011.0,0.6666666666666666,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
27,591,2,1,1,40,3,1,2,3468,16632,9,12,3,4,1,6,3,3,2,2,2,2,495.42857142857144,0.2857142857142857,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
27,1377,2,3,4,74,3,2,3,4478,5242,1,11,3,1,0,5,3,3,5,4,0,4,746.3333333333334,0.8333333333333334,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
52,1053,1,2,4,70,3,4,4,17099,13829,2,15,3,2,1,26,2,2,9,8,7,8,633.2962962962963,0.3333333333333333,0.8,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
32,116,13,3,3,77,2,1,2,2743,7331,1,20,4,3,1,2,2,3,2,2,2,2,914.3333333333334,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1099,29,4,2,88,2,4,3,17046,9314,0,15,3,2,1,28,2,3,27,10,15,7,587.7931034482758,0.9310344827586207,0.25,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
49,636,10,4,3,35,3,5,1,18665,25594,9,11,3,4,0,22,4,3,3,2,1,2,811.5217391304348,0.13043478260869565,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
32,374,25,4,1,87,3,1,4,2795,18016,1,24,4,3,0,1,2,1,1,0,0,1,1397.5,0.5,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
34,135,19,3,3,46,3,2,2,4444,22534,4,13,3,3,2,15,2,4,11,8,5,10,277.75,0.6875,0.8333333333333334,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,922,3,2,1,39,3,1,4,2835,2561,5,22,4,1,1,7,2,3,1,0,0,0,354.375,0.125,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,994,7,4,2,87,3,3,2,10445,15322,7,19,3,4,0,18,4,3,8,6,4,0,549.7368421052631,0.42105263157894735,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,388.57142857142856,0.7142857142857143,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
58,350,2,3,2,52,3,4,2,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14,428.7105263157895,0.42105263157894735,0.8235294117647058,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,570,8,3,2,66,3,5,4,18430,16225,1,13,3,2,1,24,4,2,24,7,14,9,737.2,0.96,0.36,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49,1313,11,4,4,80,3,2,4,4507,8191,3,12,3,3,0,8,1,4,5,1,0,4,500.77777777777777,0.5555555555555556,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,415,25,3,3,79,2,3,4,10798,5268,5,13,3,3,1,18,5,3,1,0,0,0,568.3157894736842,0.05263157894736842,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,896,2,3,3,68,3,1,3,2345,8045,2,14,3,3,1,8,3,4,3,1,1,2,260.55555555555554,0.3333333333333333,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55,452,1,3,4,81,3,5,1,19045,18938,0,14,3,3,0,37,2,3,36,10,4,13,501.1842105263158,0.9473684210526315,0.35135135135135137,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
32,1311,7,3,2,100,4,1,2,2794,26062,1,20,4,3,0,5,3,1,5,1,0,3,465.6666666666667,0.8333333333333334,0.5,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
55,444,2,1,3,40,2,4,1,16756,17323,7,15,3,2,0,31,3,4,9,7,6,2,523.625,0.28125,0.2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
31,192,2,4,3,32,3,1,4,2695,7747,0,18,3,2,1,3,2,1,2,2,2,2,673.75,0.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43,990,27,3,4,87,4,1,2,4876,5855,5,12,3,3,1,8,0,3,6,4,0,2,541.7777777777778,0.6666666666666666,0.2857142857142857,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
34,404,2,4,3,98,3,2,4,6687,6163,1,11,3,4,0,14,2,4,14,11,4,11,445.8,0.9333333333333333,0.7333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,804,2,1,4,86,2,1,4,2342,22929,0,20,4,4,0,5,2,2,4,2,2,3,390.3333333333333,0.6666666666666666,0.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
42,335,23,2,4,37,2,2,3,4332,14811,1,12,3,4,0,20,2,3,20,9,3,7,206.28571428571428,0.9523809523809523,0.3333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28,580,27,3,2,39,1,2,1,4877,20460,0,21,4,2,1,6,5,2,5,3,0,0,696.7142857142857,0.7142857142857143,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,720,16,4,1,51,2,2,3,5094,11983,6,14,3,4,0,10,6,3,1,0,0,0,463.09090909090907,0.09090909090909091,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
35,1343,27,1,3,53,2,1,1,2559,17852,1,11,3,4,0,6,3,2,6,5,1,1,365.57142857142856,0.8571428571428571,0.14285714285714285,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,1089,7,2,4,79,3,2,3,4883,22845,1,18,3,1,1,10,3,3,10,4,1,1,443.90909090909093,0.9090909090909091,0.09090909090909091,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,1153,1,2,1,94,3,2,2,4325,17736,1,15,3,3,0,5,2,3,5,2,1,3,720.8333333333334,0.8333333333333334,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35,104,2,3,1,69,3,1,1,2074,26619,1,12,3,4,1,1,2,3,1,0,0,0,1037.0,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,1141,2,3,3,31,3,1,3,2783,13251,1,19,3,1,0,2,3,3,2,2,2,2,927.6666666666666,0.6666666666666666,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,1490,4,2,4,30,3,4,4,16555,10310,2,13,3,4,0,31,2,1,5,2,1,4,517.34375,0.15625,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,271,3,2,3,43,2,2,1,4789,23070,4,25,4,1,1,10,3,3,3,2,1,2,435.3636363636364,0.2727272727272727,0.5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,981,5,3,3,90,2,1,3,3162,7973,3,14,3,4,0,7,5,3,5,2,0,3,395.25,0.625,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,1229,8,4,1,84,3,2,4,5079,25952,4,13,3,4,2,12,3,3,7,7,0,7,390.6923076923077,0.5384615384615384,0.875,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
32,634,5,4,2,35,4,1,4,3312,18783,3,17,3,4,2,6,3,3,3,2,0,2,473.14285714285717,0.42857142857142855,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
22,581,1,2,4,63,3,1,3,3375,17624,0,12,3,4,0,4,2,4,3,2,1,2,675.0,0.6,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37,367,25,2,3,52,2,2,4,5731,17171,7,13,3,3,2,9,2,3,6,2,1,3,573.1,0.6,0.42857142857142855,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1116,2,3,3,49,3,1,4,2564,7181,0,14,3,3,0,12,2,2,11,7,6,7,197.23076923076923,0.8461538461538461,0.5833333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,589,28,4,2,79,3,2,3,5207,22949,1,12,3,2,1,15,3,3,15,14,5,7,325.4375,0.9375,0.4375,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
41,337,8,3,3,54,3,2,2,4393,26841,5,21,4,3,1,14,3,3,5,4,1,4,292.8666666666667,0.3333333333333333,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,582,28,4,1,60,2,4,2,13570,5640,0,23,4,3,1,21,3,3,20,7,0,10,616.8181818181819,0.9090909090909091,0.47619047619047616,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,490,10,3,4,61,3,1,2,3291,17940,0,14,3,4,2,8,2,2,7,5,1,1,365.6666666666667,0.7777777777777778,0.125,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
